,dermatitis,erectile_dysfunction,OA,pri_skin,skin_ulcer,female_genital_prolapse,fracture_hip,obesity,spondylosis,type_2_diabetes,unspecified_rare_diabetes,urine_incont,allergic_rhinitis,atrial_fibrilation,cholelithiasis,CKD,cystic_renal,enthesopathy,epilepsy,ESRD,gout,hearing_loss,hypertension,pri_other,thyroid,venous_thromb,constipation_read,depression,intervert_disc,menorrhagia,CCD,diab_eye,periph_neuro,BPH,pancreatitis,alcohol_depend,gastritis_duodenitis,infection_bones_joints,osteoporosis,asthma,female_infertility,COPD,diverticular,irritable_bowel_syndrome,somatoform,folate_deficiency,retinal_detach,Subarach,subdural_haem,chronic_fatigue,vitb12_deficiency,cerebrovascular_dz,diab_neuro,NAFLD_NASH,spinal_stenosis,type_1_diabetes,CHD,hyposplenism,myeloma,pri_kidney,sinusitis,urolithiasis,pri_prostate,PTSD,seb_derm,SVT,anxiety_phobia,pri_breast,barretts,pri_oesoph,perip_arterial_disease,ulcer_peptic,cin_cervical,GORD,oesoph_ulc,urticaria,heart_valve_dz,PD,tinnitus,trigem_neur,endometriosis,venous_lymphatic,dysmenorrhoea,migraine,neuro_bladder,meniere,pri_coloretal_anus,autonomic_neuro,heart_failure,substance_misuse,coeliac,glaucoma,rosacea,nasal_polyp,asbestosis,iron_deficiency_anaemia,oth_anaemia,dementia,learning_disability,RhA,multiple_sclerosis,parkinsons,bronchiectasis,hyper_nasal_turbs,blindness,schizophrenia,macula_degen,hyperprolactinaemia,aortic_aneurysm,resp_failure,sjogren,sarcoid,pri_bladder,sleep_apnoea,psoriasis,eating_disorder,hiv,PSA,ulc_colitis,hypopituitarism,non_malignant_brain,pri_lung,retinal_vasc_occl,PCOS,pri_cervical,pri_thyroid,sec_metastasis,pri_liver,BAD,spondylolisthesis,congenital_cardiac,ptosis,chr_hep,pri_melanoma,cardiomyopathy,vitiligo,NHL,TB,lichen_planus,thrombocytopenia,GN,aplastic,MDS,hyperPTH,fibromyalgia,PMR,Rh_valve,ocd,sec_polycythaemia,cirrhosis,pulm_fibrosis,pulmonary_hypertension,alopecia_areata,pri_ovarian,pri_testicular,GCA,scoliosis,hidradenitis,varices_portal_hypert,myasthenia,obstr_reflux,pri_oroph,chr_cystitis,SLE,Intracereb_haem,liver_fail,pri_pancreatic,pri_stomach,adrenal_insufficiency,autoimm_skin,sickle_cell,autoimm_liver,sys_sclerosis,hocm,immunodef,hodgkins,pri_biliary,intracranial_htn,male_infertility,leukaemia,PCV,spina_bifida,oth_haem_anaemia,ank_spond,collapsed_vert,pri_bone,MND,crohns,thrombophilia,pri_uterine,cystic_fibrosis,autism,gastro_angiodysplasia,cerebral_palsy,pri_mesothelioma,pri_brain,thala,sick_sinus,ADHD,juv_arth,downs,entero_arthro,SARS_CoV2
dermatitis,0.0,0.007238077979043206,0.01741528260448254,0.004171447766197194,0.3246430704065133,0.010381679427602142,0.0,0.005822880047486559,0.018189330171504627,0.03477464929446171,0.023482053569240748,0.023015907594862293,0.07893199361662852,0.022221628128522703,0.0,0.017930643195058927,0.007230117130170948,0.062413056199815325,0.0,0.007482159851506493,0.004274457776242057,0.015874808479878558,0.04189344447151001,0.0068224908393984965,0.0,0.001410982264303404,0.04594794228658948,0.0003956657564342509,0.0,0.035082907416686265,0.0,0.025512800131271093,0.013423968255250001,0.004739544775873822,0.0032280380882973338,0.02699161171345181,0.00392515411609586,0.008911743647346627,0.0,0.06165052277378227,0.0020624773442433357,0.0018823207270140974,0.005762919879728325,0.027230999757940716,0.03482689045947853,0.0,0.003063358477931086,0.0043036211449658255,0.0038986294875302365,0.017135219171106674,0.0,0.01901647876902719,0.0,0.00037522930606754114,0.0,0.012112683835952168,0.025581616621319275,0.0031232685348603524,0.0,0.0066728969443308975,0.05676318062781584,0.00864380114521545,0.01713446298018291,0.04305651213750798,0.11221986106479424,0.003933715405679358,0.008654590775610005,0.0,0.003920590971427611,0.0065377999443680685,0.0026399218309112096,0.00884127027965543,0.01814485977804881,0.009673407889901517,0.009767402387187934,0.06734515999567563,0.011043886081259058,0.0020388837906305376,0.01569352734587765,0.008666063588094792,0.0018360681158089067,0.03667002259546798,0.01591956941169279,0.02697039805649811,0.006942505036375478,0.004870801736660348,0.011547790713904769,0.005127303686119766,0.010164748969568402,0.0,0.002976292041218771,0.004022811287263983,0.03986715443577847,0.00359240327249606,0.0049848085104045965,0.008699859789891507,0.01774196796339338,0.006763612132248904,0.0,0.0,0.003908745470640802,0.009193490373916582,0.00444436878145862,0.003896419702647603,0.002880656101170936,0.011425114284829821,0.0010637452581297958,0.0,0.003934332466211289,0.0,0.013222041744176051,0.0,0.0,0.0033064796739352823,0.04754391572782923,0.006561050702445597,0.007645777716912509,0.004166672401736103,0.0014839924171217672,0.0022052505564066384,0.0031514149922095545,0.002388702431730798,0.0,0.0,0.0029453859462796324,0.0,0.014567583789934304,0.0,0.0051894304715217,0.0,0.0014169871319132917,0.0,0.0,0.001273370560682124,0.004746686431707365,0.009989911444842296,0.002758972823624296,0.0038495336311025093,0.02798497889700528,0.0,0.0049693296126514805,0.0,0.0027426504456954043,0.0,0.010408785287437846,0.0,0.003797833941476876,0.011072900081606578,0.0,0.0028970444416303925,0.0,0.0,0.013253615733494343,0.001356464677784146,0.0,0.0017531259990221566,0.005766495800564409,0.012231165316750453,0.0,0.0,0.007075535020244163,0.0,0.0023179722847243033,0.0008830878793353071,0.003988094047456498,0.0,0.0033734056999762717,0.0,0.0,0.016233298921976138,0.0,0.0,0.0,0.006949454576520046,0.0041063244238769185,0.002286278459649187,0.003449414953785482,0.0,0.0,0.009071315536153457,0.0033210966854923356,0.004036804045143867,0.0,0.004118182437473658,0.0,0.0,0.004711117749607942,0.0,0.0,0.0070830493585667545,0.0,0.005560812348019203,0.0,0.0,0.0004459183123528915,0.005521219443087895,0.0,0.0,0.0035698016741415794,0.0,0.0,0.0,0.0
erectile_dysfunction,0.007238077979043206,0.0,0.0,0.01672926396016859,0.0,0.09936013627978264,0.003057276835531826,0.019042416917638538,0.006538471699519619,0.20647686061200285,0.17577413779577614,0.06825604720689582,0.01566727933404339,0.058623515944496316,0.030847354985235227,0.03727699807696586,0.0,0.029550283513044538,0.0,0.01637869717716593,0.10656180265349928,0.05133915507780452,0.08990676785300626,0.0,0.0762392564866879,0.014527653996284069,0.0,0.03449169034056343,0.012282252800527173,0.12137679397369151,0.019217499691734617,0.16151363539548574,0.02958147994177628,0.1779460963081711,0.015326126808614811,0.04232847347533203,0.011997258768402762,0.005339641197951205,0.06901721510238727,0.026245884231431593,0.05944344887371206,0.026052859867689876,0.00893810393327555,0.05273651720979824,0.005311207959719235,0.0023043443425552652,0.012065172562942744,0.0033928280129509668,0.003367478434824966,0.018802832075639354,0.01759395244349584,0.04283603484208763,0.08274561369755917,0.023208535974630285,0.018808097134920272,0.057071077060262466,0.1103623781825947,0.0,0.0069473327091887855,0.012751445807533447,0.04295723550582777,0.040451373676758245,0.14162256321884473,0.022919265093911834,0.01760936857810099,0.0,0.03535998772700095,0.06885706880209823,0.017153123864156242,0.011641530244836135,0.06597595773209437,0.03360190927800971,0.09700812040865513,0.00437249070435087,0.014368504155344283,0.022310698056981465,0.019546645399847545,0.0,0.018280903950952755,0.011882786754538712,0.046945195664617884,0.018558646535352705,0.05871105253610442,0.07847882520342542,0.0,0.009068479413747272,0.019176324035920046,0.0032328225411460266,0.05168247714581783,0.010325149939807871,0.014405472114743037,0.009827654765275962,0.010724683536110858,0.023671710438400318,0.02140769629859029,0.038909172492764175,0.03061161491709882,0.008380933194466415,0.0015902462589984783,0.015273327777935632,0.003138250007748698,0.025143295050643225,0.0,0.011612588446728127,0.021394644981206433,0.0,0.008846534932872345,0.003740080968877398,0.03799729735790232,0.0,0.016245012170012434,0.0,0.028464780453282386,0.0687464431098059,0.00792609401175467,0.018952176910482066,0.008224456194804344,0.0,0.0,0.016999522415967177,0.0,0.005658055977295037,0.013441544840448086,0.022439105782689744,0.04394051440460706,0.0050658057514077265,0.0,0.008607890278748932,0.0,0.0,0.00300268816472264,0.0,0.0,0.007493140103113434,0.0175998697947828,0.0,0.007223154447506622,0.0,0.009353244854090809,0.006303203555915691,0.012255441228460178,0.008862470106949228,0.0,0.00969050249308564,0.02978413213723454,0.003636918042692095,0.0,0.004882623238043216,0.005754865259979349,0.008750255067108624,0.010745076106193895,0.0,0.004175576358476287,0.019274777598755802,0.01826066944149482,0.0,0.006122222432747191,0.004425426349362265,0.0034496581800261945,0.0034779243756166665,0.0,0.007941070132271988,0.01192947568011252,0.00987572022059593,0.009759019184459905,0.0,0.004409745691959709,0.002859032135059195,0.0,0.0,0.0,0.005454347847683322,0.00829865140184258,0.007780622715754059,0.0,0.0,0.0,0.0020793499146257713,0.023718870748953517,0.005360210002492995,0.009855005653863904,0.0,0.0,0.0038685166655338128,0.0,0.005281001998316598,0.0,0.0013234839525718281,0.0035175861365011754,0.020147370302969654,0.007561394050007199,0.0,0.006209685814725888,0.003687636892339825,0.002546334160346106,0.0015655243773562337,0.0,0.0,0.0016246301085135197,0.001922600049954531,0.0028389060432852577,0.0,0.0
OA,0.01741528260448254,0.0,0.0,0.014754098281766896,0.01051463105999988,0.05524883084614784,0.0067387801317835404,0.068590109989648,0.12496330325297918,0.0206395268315332,0.009229271839538757,0.049061656811498246,0.004027789169096821,0.022573750699488904,0.029384732330660857,0.03261158307244143,0.0,0.10184918869175665,0.005093019762247182,0.0,0.037613817660739055,0.041181645360592996,0.06278215982765767,0.0,0.019954821831433458,0.02847730591457471,0.04384678160909954,0.0,0.05372510435609675,0.015997188290906395,0.009897696409459008,0.0025022240714993303,0.031378383281491326,0.0260850834074204,0.004269741568606872,0.020987340228401534,0.03382222972183165,0.01623118373775216,0.025485938376414777,0.0,0.026856641509718417,0.024259662897796703,0.06290658601025363,0.009355265266751957,0.00737435900758068,0.00760674201899995,0.0,0.0037711947973677142,0.0,0.0,0.014476841824713685,0.017016451272810013,0.01247520413190605,0.012968026870742074,0.050841660053127444,0.013239065386244094,0.03110930217945706,0.0,0.0,0.0,0.01091970743761038,0.0,0.0,0.016338693964601192,0.005941932950661873,0.004451883848333483,0.006787081166714089,0.008327662469550969,0.005092395049123433,0.006078536279446536,0.012320927824279565,0.018622441321570735,0.028221626311476986,0.04240368259907088,0.03168464536878894,0.01038533216939639,0.017160032058724344,0.006858549413602836,0.013250076998799744,0.00757012838803754,0.00930277071364316,0.050642734444035546,0.014255581534232072,0.004851045105584562,0.03171322496358836,0.011724006960579406,0.003132660410422307,0.004430785744916961,0.010314233458603113,0.0,0.005180153027342628,0.009785990094742413,0.0,0.0,0.008832851189478276,0.0025496101993488928,0.00792473922435241,0.01364642520957841,0.0,0.030916439179471133,0.015086533082631023,0.008507523058817672,0.009560902819143043,0.0,0.004299706578486606,0.014439942050429536,0.02331204890628059,0.0,0.0010928515558019888,0.004568352619417612,0.013583650720905407,0.0,0.0011277117118566795,0.01797902517002933,0.0,0.009902506734184554,0.014024919360827537,0.008223356670119556,0.0,0.0,0.0,0.0038669540482298603,0.00820552799628646,0.0133250472316281,0.009183787464002915,0.0,0.009357364572450576,0.0,0.007162829080104054,0.03257011506292525,0.003631101629243673,0.007942812955366998,0.0063754624388878646,0.0,0.0,0.004055817209603152,0.0,0.005196573176417564,0.014529579784351362,0.0,0.001960724801049099,0.0,0.0007861784655903002,0.0068203947453041236,0.04093299635293608,0.03680726791252334,0.0028076614043271563,0.006135838120944022,0.0,0.0,0.005868376540987976,0.0,0.0,0.002135481246204213,0.010241499977514328,0.01719050613445409,0.009330964806256193,0.0,0.0,0.0040212824596268714,0.003908964831863816,0.005412749975734624,0.009757825032063796,0.0,0.0,0.0,0.003336079135500647,0.0,0.0,0.0,0.0,0.0006107824659148758,0.0,0.0,0.0,0.00629612575151488,0.0031055709015948324,0.0021142620132233282,0.016561125507100538,0.0,0.0,0.00241019901719059,0.0,0.0,0.01316662594748557,0.0,0.0032399354042634753,0.002282957727994441,0.003187029233758464,0.004682521164587915,0.00437818368001935,0.005401099235794841,0.0025542247316009165,0.0,0.0,0.0038636585509227634,0.001870839484690128,0.00686337170955122,0.004727510095361671,0.0018265081572855482,0.003515700620626008,0.0025244919098318494,0.0
pri_skin,0.004171447766197194,0.01672926396016859,0.014754098281766896,0.0,0.007990657242619995,0.00680253350357033,0.0,0.03174924499319714,0.004320745889353292,0.021182351575896513,0.015806272243020045,0.012409795772772007,0.015372055580379379,0.023125465048792048,0.003093218278514032,0.008198197547698927,0.005414923114864881,0.0,0.0,0.01805644080845461,0.009607046601733555,0.021644652141173646,0.007742376117499445,0.03314351178260832,0.020564858285592767,0.011885370754940469,0.0,0.04469966407420675,0.001288624068625883,0.030249694429441865,0.0,0.015582723129494684,0.0,0.033284673448733676,0.0,0.0,0.003298341471617967,0.002430438243200776,0.01360597258145333,0.019755983445938707,0.008882661132503774,0.0,0.01371857523816856,0.013403803965802796,0.010013136190588022,0.004915816517899546,0.0022534074767685815,0.0,0.0,0.00593468413398097,0.005140108701146065,0.007063725629891901,0.0054885734414771665,0.012194854220407893,0.007477927852485516,0.00899004335236167,0.009450927528848529,0.004240619097068347,0.0052014227626561845,0.002363588518720786,0.01644179445373366,0.004154973714480841,0.030110911682071587,0.02504624639740665,0.008643230603348366,0.0,0.02319053722417657,0.007410351021026448,0.0,0.004269093443720474,0.0,0.0009653744362266668,0.01775270953020925,0.0,0.0,0.011529799852185283,0.008213448917712576,0.004415164772753183,0.007169277805487076,0.0,0.009973426510535245,0.009777438572405856,0.016119843699731313,0.018085041740646724,0.004967249050168251,0.0,0.014476775137182167,0.0,0.006463074135475059,0.004356787079980805,0.0010711230012632003,0.01167948116340828,0.009176456804258746,0.001420423922916834,0.006082450144726618,0.01643349888518836,0.016476629790607867,0.008677402459220517,0.004427021816738989,0.0,0.004034923135093022,0.008545163101460944,0.013910691429323272,0.003927940496106184,0.0,0.011160720522536954,0.006298596599929827,0.0036518401377368397,0.00240519853758468,0.0,0.007526426430510484,0.0,0.007602111337635887,0.0028212231669566584,0.003975210223278104,0.009182421215821144,0.0,0.006296790392979793,0.0,0.0,0.0022083531270841827,0.015963348791946684,0.0039598614632816555,0.007823538053971402,0.007645208120478277,0.004782468590837458,0.010808074495072286,0.0,0.009903206720137107,0.0017846800862527025,0.0032364183997889307,0.0027347897547157873,0.0015975822779861276,0.05929995796635048,0.0,0.0,0.01548065307109824,0.0,0.002896283331133768,0.0,0.0011526481590742274,0.004805181558915401,0.00365610557823004,0.0011976942512227095,0.0048516423178086195,0.0,0.0,0.004640622597351965,0.0023569056891370034,0.00022938226545248514,0.0,0.004867711767559167,0.0033930262935816806,0.0,0.0,0.0,0.0,0.005434070538875324,0.0,0.0,0.0,0.05316419433762663,0.0,0.0,0.0,0.0,0.0,0.005514190585953662,0.0,0.0,0.0,0.0012504959277273196,0.0,0.001357196079982605,0.0,0.008762346299458487,0.0,0.0,0.0038090458157301428,0.020303310266943517,0.0045391557040876055,0.001997870334099855,0.0047225517059639325,0.003429783077025786,0.0,0.011024844454429087,0.0010545332146617713,0.00490244399982033,0.0021198122197596076,0.0,0.0,0.0,0.0,0.0,0.004254589853153281,0.006350053235896882,0.005754880013619836,0.0017527833250849509,0.0012542755068972145,0.0,0.0,0.0,0.0
skin_ulcer,0.3246430704065133,0.0,0.01051463105999988,0.007990657242619995,0.0,0.007827858032442493,0.004716227236389218,0.02127446044352007,0.009220080779609308,0.008249238916066123,0.015062825731301592,0.021892126334850968,0.010708603086367605,0.005625913615439132,0.006349378340781006,0.0,0.0033427559473734347,0.033059071190897106,0.0,0.006993003226126739,0.0,0.011100205832315349,0.0,0.0,0.009666329028327873,0.03220641637007453,0.04014870487001444,0.0018702087574590442,0.0,0.01946114365103484,0.002879344759517018,0.008399297222904596,0.016769192349589547,0.009366625804469121,0.0026064091851104912,0.017687304688744993,0.00540993375583898,0.02405729535942517,0.0055039694229716395,0.0008111739483577211,0.003649764802703772,0.005631589002692278,0.0,0.011172600319247756,0.015963866110297407,0.007419108641121246,0.003587444662670758,0.002755366249473531,0.0017031102553279375,0.008864035528193686,0.006728228631949105,0.0,0.040182032644956414,0.0,0.0026672810281274484,0.011236011963589913,0.0025577014863175152,0.0,0.0,0.0035279153182914413,0.025741762566214674,0.004648193133932727,0.013214467412751877,0.025609825931239772,0.03487842241258161,0.001786557373162411,0.0029982285747627304,0.006356880397471863,0.0009564114708425446,0.0,0.13578007362948444,0.003563760698242609,0.016217350911296138,0.011072180693430227,0.01024242896750186,0.022411633066200417,0.0,0.0,0.002637729460056384,0.0,0.0,0.0579189253853219,0.0071835210331357025,0.009151501042737169,0.011096087198945812,0.0,0.004092803528876534,0.013951461994188773,0.011105580458023276,0.00579421981771389,0.0,0.0,0.010209993411596383,0.00223799868164126,0.0023490836406022185,0.009305481516698938,0.019653993610699267,0.0010209214439039313,0.0024472085365683477,0.0066606980583266626,0.002987758918021602,0.007790054695296017,0.002360086677239992,0.0,0.009071463496082687,0.0,0.0,0.0,0.0,0.008768001989942154,0.0031987654822045386,0.0,0.0,0.014534522158559531,0.0019982219133792634,0.0,0.005006351510487931,0.0,0.0,0.0,0.0,0.0,0.003520477625805001,0.0010996425561254496,0.004709805687602022,0.0,0.004237742799616356,0.0,0.004154774405925624,0.0,0.0,0.0,0.0,0.005924098093303749,0.0,0.0,0.005278853372933122,0.005186954057375951,0.0,0.006978578289136131,0.001166767265597734,0.0037053630903180943,0.0,0.0,0.008776719551003767,0.0,0.0,0.0017908798059361728,0.0,0.0,0.0,0.005589164529276292,0.0,0.0,0.0,0.0,0.0011438812959934262,0.01337129575673616,0.0028193142535960993,0.0,0.0,0.0,0.0,0.0,0.004033747896630628,0.0,0.0,0.0,0.0,0.009428065209319153,0.004059651959846788,0.0,0.00873685615665311,0.002102225231037304,0.0,0.0,0.0,0.0,0.0,0.0,0.0010654132281745794,0.0,0.0,0.0026412369734830996,0.0,0.0018986093156245357,0.0,0.0,0.007311331626187075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003689165151734688,0.0
female_genital_prolapse,0.010381679427602142,0.09936013627978264,0.05524883084614784,0.00680253350357033,0.007827858032442493,0.0,0.006988518483248515,0.005503349256620335,0.033584119422908475,0.03352157630662426,0.02921170846795466,0.19979337696863564,0.005212998334135369,0.023236208050912987,0.035267976036730715,0.0,0.005181356834789617,0.010869765866578283,0.011116774435707156,0.006756029659817469,0.04711918011548369,0.0,0.016491550299976038,0.00538237651589777,0.045958689636629364,0.0,0.058555169262423594,0.025301840546293697,0.008885676302871466,0.05904978820902568,0.0025396145535575595,0.03037448081544962,0.003464530827702223,0.07427808901790495,0.0,0.042614267126859624,0.013155235009056679,0.0033954887303090197,0.0504131441154081,0.009603309120031397,0.0024909776946942506,0.009909466770800228,0.05026237984836497,0.04984294127326557,0.016013935416194305,0.0011799365689367266,0.0,0.0032352980572290958,0.00475775407410307,0.008333431696356714,0.006561637334375044,0.012161013637711347,0.012439936727892719,0.004808079754558117,0.005619076472059877,0.017176442148618028,0.03256870424150279,0.003027884890175898,0.005039298972978505,0.008165084146400627,0.03188158739935814,0.019754555870794544,0.04345410396658661,0.01190085338085313,0.00779590689142664,0.006994910079330877,0.021654420311191545,0.027423041393076067,0.006966631391152209,0.007291718764241517,0.017825284829131555,0.015991977562754407,0.03205074874928214,0.03078729228405006,0.017373307223013643,0.016800525428535062,0.005637464458220279,0.0021789090722853853,0.0,0.016102355323336804,0.014968165426026725,0.0573183422085207,0.012590623714584396,0.04899130955362732,0.06905460573355679,0.012090298816262232,0.010939206466720778,0.0,0.017677853657613714,0.0,0.015918910358104204,0.0,0.008360903036707678,0.014515308728294499,0.012334761989870411,0.01416398727338924,0.013831052525011114,0.002082470157932737,0.001681259411075762,0.005127629536269824,0.0025472834841338593,0.0012434837746921343,0.014076820836100842,0.006090661532838132,0.009074451807264865,0.006614142464390211,0.0,0.0021840826011756487,0.01676070209701017,0.003390123498535918,0.013236128906195837,0.0003849710585452364,0.010060416239092979,0.02050374842186076,0.007977961814569917,0.0,0.0073475574337559775,0.0,0.004486875041787672,0.004691278431985168,0.0,0.0017189792820949204,0.0009123359959311825,0.0,0.0042402138173760675,0.002941879991012543,0.009819531449328022,0.0,0.00143172769651484,0.002445756012335998,0.0,0.008421449203360912,0.0032495147935721488,0.0032667531580545675,0.007044185628227896,0.0,0.004620393581485222,0.0,0.016586904412305682,0.0,0.004244920580555503,0.0,0.00081697685397055,0.01112694282127253,0.029985735255150962,0.01454250838751693,0.0,0.0025591405260875846,0.004857374720505144,0.004934141371483406,0.0,0.0,0.0,0.008194433816268585,0.009774206184012759,0.006117669551389853,0.0050439126257993605,0.003897231562724645,0.0,0.004408691138413877,0.0003214207794880236,0.002115574384032665,0.02620887205253842,0.0037809598218740345,0.008065934611212204,0.00271213286406221,0.0,0.0,0.0,0.005607195922601987,0.0,0.0012318547763616155,0.007105049255036916,0.0038138580758466122,0.0,0.005352347996229264,0.0,0.001998109762570062,0.020167955395329975,0.0016663299997368563,0.007843816861534875,0.0,0.001526662254622413,0.00901325515912398,0.0,0.0,0.005049365425351084,0.00626382584731076,0.005734926621071971,0.0019908471143599616,0.004769180664001152,0.003207214973479498,0.0,0.0046711575480283245,0.0056241809765359895,0.004988614324321049,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fracture_hip,0.0,0.003057276835531826,0.0067387801317835404,0.0,0.004716227236389218,0.006988518483248515,0.0,0.011687046161438381,0.0,0.004266861060350169,0.0,0.0,0.014070276833014808,0.004371918615361443,0.0,0.006867662977526041,0.0,0.010035468374473373,0.024817138857407516,0.0029804529145265896,0.0,0.0011088366701261549,0.0,0.0,0.00362918230386282,0.02515029883516622,0.013418919031355976,0.0,0.0,0.009746052349439654,0.0,0.0,0.0,0.0,0.007091038851252529,0.01089228886764392,0.0,0.004250149147967789,0.10844524883950005,0.0015767641897725282,0.0022116167609198987,0.016764330672667,0.005134252872280069,0.010103941405106131,0.007244380632383826,0.0017520362609445713,0.0057928867142080795,0.009477846824041205,0.014208810610208473,0.0040476790462751246,0.007956230472711613,0.017410978167456577,0.005382595404330357,0.005781459086499188,0.0047943640686644124,0.005054651992468534,0.0,0.0,0.0021518197570834148,0.0,0.01192720557214778,0.0,0.0,0.010696931948399456,0.0034991270935327196,0.0,0.0,0.0053992526602738775,0.0,0.0,0.013560114325957925,0.008651011035821657,0.00809899586486772,0.002235781647281133,0.005655613630205354,0.00538734727303243,0.0015461934066248596,0.0,0.002730402771335965,0.0,0.004183823983118943,0.005576442525891285,0.008168476383109548,0.011352258769077564,0.004635703442056858,0.0,0.0,0.004179674273383367,0.004350765088096471,0.008740888867348362,0.0,0.004728497595857659,0.004516295957663738,0.0,0.0,0.0,0.0,0.01846968310905224,0.005684918748064645,0.006545452216417748,0.015910278873542922,0.027666977357327902,0.011132941045564896,0.0,0.0005223243038385897,0.004499874188792822,0.0088371539849571,0.0,0.0,0.0022612366288371384,0.0044951326142708995,0.0,0.0,0.006438019499110207,0.0017162381382451934,0.0,0.0,0.0,0.0,0.0,0.0,0.0057306755993643994,0.001531460830443026,0.003882878003596575,0.0,0.0,0.003183114214311527,0.0,0.006386591124745627,0.0,0.0,0.0,0.0,0.002744628503706534,0.0,0.0,0.0,0.0,0.0063556864271573565,0.0,0.0,0.0,0.0,0.00263735393707855,0.0056534358224687485,0.0014852703268629238,0.0,0.0,0.0,0.0017040496594397806,0.0,0.0,0.00387052829342391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014305678876103156,0.004601899051383919,0.00407596497035596,0.0,0.004507457948307387,0.0,0.0,0.005707530366233374,0.0,0.0,0.0,0.003129735478541091,0.0,0.0,0.0,0.0,0.003728066242324044,0.0,0.0,0.0,0.019737347623330875,0.0,0.0,0.0,0.0013799087643647096,0.0,0.0,0.0,0.0,0.0026301445878796647,0.0010475776788978995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
obesity,0.005822880047486559,0.019042416917638538,0.068590109989648,0.03174924499319714,0.02127446044352007,0.005503349256620335,0.011687046161438381,0.0,0.021017689606837264,0.18637368225634945,0.13623794932454386,0.04378908677716263,0.01483527079057963,0.0207943409442402,0.05819419826029328,0.06046597791962692,0.0,0.0,0.003008004413981535,0.008208633207630165,0.048064147434628404,0.00578610662432327,0.13269357242370525,0.0,0.03475880282088384,0.025206810250395888,0.02512781414599523,0.03977713372585698,0.0023734889937256703,0.015231029320726794,0.0,0.12109112361872056,0.018615408863143515,0.016125153785397625,0.006725808893580784,0.014936091059169319,0.02895241645374391,0.00842309117061932,0.0369132562850285,0.03288173287038553,0.007693720961452864,0.021660158157902724,0.021259997261403357,0.008143523158666814,0.012575911328496187,0.014920774813971567,0.0090221608681973,0.0017518884324652742,0.0,0.010928874657560296,0.03511259239268505,0.013507257817419916,0.06027871463785972,0.05782867187225544,0.010414575271420744,0.022342782199064003,0.05613710258620863,0.004069701116827971,0.0012741032154681465,0.0041552832179323285,0.011598358452190254,0.010608310037639365,0.019198117837249333,0.010491271882532714,0.0,0.0,0.007398881650718794,0.0074582321630999255,0.0,0.0013615410903338669,0.03407690734331385,0.01145402059561047,0.017963454059695825,0.017780842336828768,0.01191274336558803,0.0,0.0,0.012475133070248584,0.01897762056797984,0.002179337969573462,0.0029496562337167458,0.016674792392698493,0.0,0.0,0.015288633149186359,0.004905658404524146,0.0,0.006878609027583414,0.03909817481927433,0.003876880205132052,0.011995416728044625,0.004587212628901903,0.015170039691091191,0.009912578676591403,0.0,0.012943560185877147,0.01440899286228979,0.0,0.00562473275213334,0.011916026083921437,0.004869875228884687,0.006147469036279162,0.002500202172599824,0.0,0.01477409243723525,0.012821863201757317,0.0013157784354058534,0.007568734447172359,0.0,0.013974289957974081,0.0,0.006487157022037923,0.0,0.10048369738606443,0.009441597683315827,0.0,0.0,0.0051966547169137135,0.003927274549041674,0.011275023403217548,0.0,0.0018898690394203535,0.0,0.02069931241005973,0.007803796840207883,0.0013968011352022238,0.00681501506565009,0.0,0.007539361433863202,0.0,0.0,0.0,0.0,0.006802990376052492,0.0,0.004874044517048388,0.00698836231783008,0.0,0.0037831918438242943,0.010283415259392643,0.0,0.0021017729308711163,0.0045637455710894,0.006020547980432058,0.030203774031924733,0.0,0.003337897080255724,0.005569144812893984,0.006210109604310641,0.010350365972199571,0.004646281410650933,0.0035561664373918497,0.004046323859287571,0.0033045599148151584,0.005206421588859027,0.006527634810861466,0.009140088813651748,0.02009858673884983,0.0,0.008264515645794323,0.0,0.0,0.0,0.0018147849407263799,0.001755752288244403,0.003567305296320174,0.0,0.0006972099469539411,0.0011506596541574472,0.0,0.0,0.0,0.005491080432679136,0.0,0.0,0.0029342957070646733,0.0,0.011573819514844555,0.0019437733112370374,0.002143003318068793,0.0,0.0,0.0,0.008495076107335539,0.0020255637962486857,0.003004341755663069,0.0,0.0,0.0,0.017273423370675632,0.0008619274399487196,0.0,0.0,0.0,0.0016230268993944925,0.004195387139527594,0.0009794901406615423,0.0,0.0,0.0,0.0,0.0,0.0
